35191.3885405796	0.0140109955628893	1086	Adult Female	3.83721426202796
24869.1655958748	-0.00176576184349552	1829	Adult Female	7.84801981194748
7093.15830407867	-0.00467186487277636	683	Adult Male	6.30472822795872
47613.8805686551	0.00579869282543886	1387	Senior Male	6.60693518115081
31276.0137133425	0.00636318416389604	755	Adult Female	5.68535836121349
22877.1963375386	-0.0134234700329555	1495	Adult Female	8.09365619310951
30212.0453070161	-0.00751616685861311	532	Adult Female	7.24970570536631
16206.2940691388	0.00812084682721151	1420	Child Female	5.85251003570252
17144.9081540616	0.00251578690006742	1599	Adult Male	6.62354254978874
19314.3826818303	0.00970247547944214	1938	Senior Female	7.75403079728991
11539.4770708663	-0.00154627299871745	1118	Adult Male	6.48001066357065
31987.1143723593	-0.00300813316620102	2194	Adult Male	7.19850726299185
33569.0970720768	0.00528678831129326	414	Adult Female	3.29381987564468
34739.3014280357	0.00452279006111568	1289	Child Male	5.14869955000877
20139.1235001413	-0.0108745371694209	100	Child Male	5.17404442184078
???	-0.000183699974739035	629	Adult Female	6.67560639733423
36918.9033804001	-0.00104844677381919	1424	Child Male	5.63799585641762
40969.4764876751	-0.00292035721723751	1087	Senior Female	7.82137242042041
13065.3122865804	0.00287635191260591	1569	Adult Female	7.45494776814453
29023.8684872448	0.00886935316272963	541	Senior Female	5.83810769581687
23773.9880073314	0.0181605460247496	861	Adult Female	6.62986626647722
11187.1919334884	-0.00421705465839849	1018	Adult Male	6.56399342479478
25263.6630573123	-0.00518509697537589	140	Adult Male	5.65931214550922
17294.5559081741	0.0135908864218879	1686	Adult Female	6.69318378680701
23833.9435347246	-0.0154710251987115	1384	Adult Female	8.11018233017842
29862.4307583708	0.00716381249933789	183	Adult Male	5.33653961376451
15199.1677256815	0.0157882691124859	1902	Child Male	4.86234469561604
17503.7883869193	-0.0157277474729395	745	Senior Female	8.23172015897644
23702.6313339903	0.00181033008584451	827	Senior Male	6.26993549892785
32435.2111196714	0.00788385944677734	644	Senior Male	-2.37904633747016
22330.1884999659	0.0110335451446491	133	Adult Female	6.85384386405061
30540.0760430962	0.0093081867669869	3420	Senior Male	7.7799852723903
23494.600189979	0.00543421075209491	1095	Child Male	4.7965402188102
31212.8611294922	-0.0169135482027674	1710	Adult Female	8.27528754700564
49257.4910657175	-0.0131583320170434	825	Adult Male	6.8868538944557
18240.3004058608	-0.00377236465440874	940	Adult Female	7.34902725494412
26154.4633931784	0.000172487803560714	1179	Adult Female	7.2947429156135
11914.9345593362	0.00538531005984596	293	Child Male	3.30068445712479
10302.5049055369	0.0161444296138045	2162	Adult Female	7.10805470709877
32799.46335084	0.000487076627069988	1207	Child Female	6.2487489054584
26147.2601608578	-0.00131555252791098	32	???	5.13711147888071
21922.0320392901	0.00345761638763954	446	Senior Male	4.8115009719113
18373.4663042824	0.0158508756744345	775	Senior Female	6.85921104946888
35141.6358307055	0.0151282234417366	549	Senior Female	7.14853799611176
14484.6259166646	0.00664778489148525	1104	Adult Male	5.70357136675282
13277.282093636	0.00664164535877961	298	Child Male	3.79862664585698
19422.0688644817	0.0141224691586236	498	Senior Male	6.22790382858863
18578.0194826764	-0.00600658021062976	51	Adult Female	6.49769819117628
???	-0.00366915346689138	721	Adult Female	7.13954782843738
30982.8168741869	-0.00950739547770462	810	Senior Female	7.98782362230232
11671.9001923563	-0.00361445583271331	1252	Adult Female	7.57680673087303
34891.4086140079	-0.000960006345763638	1012	Child Male	5.29407974284057
31661.1905854651	-0.00203772253311225	1049	Child Male	5.40314339453549
24407.1224513438	0.00963927257518336	183	Adult Female	6.61633556370569
???	-0.000722236379461431	1091	Child Female	6.22663720256645
32495.3813170424	0.0122229715183605	1049	Child Male	2.52051243347879
18441.7471238844	-0.014286831448341	781	Adult Male	6.91065537548069
27301.3527989508	-0.00153218245050444	1130	Senior Male	6.89470898425455
20170.9570386143	-0.00399788512988277	1464	Senior Male	7.26138325347883
30608.0767673983	0.023441103618462	751	Senior Female	7.67076209863942
4271.73298368986	0.013812599161227	2541	Child Female	6.55795441168168
43517.7779218521	0.00908891654217029	304	Senior Male	5.82997987828985
37114.9884838206	-0.00130248268027456	610	Senior Female	7.18685817706123
11837.6822800564	0.0183132135101033	1580	Adult Female	5.21042232643068
33783.3419589133	-0.00630416948190776	1001	Child Male	5.61895406674169
11492.7495064035	0.0121885871935196	2395	Adult Male	6.70653002637014
12784.5994142489	0.0138433366521825	540	Adult Male	5.71786047442305
35095.0534265362	0.0102348162924102	1900	Child Male	5.35142709915807
18053.3520291102	0.00415354493282402	708	Child Female	5.07459644834982
19513.5731301578	-0.0114487319254967	1431	Child Male	6.07647428293532
???	0.0162300077448364	835	Adult Female	6.39086897352924
18602.1447645931	0.00248474547813773	38	Adult Female	5.31716436284693
36847.6971375671	-0.0186235080691198	886	Adult Female	7.99978357405202
39399.7492050602	0.00586662165846725	1012	Senior Female	6.92389234731174
24087.2847767144	0.0125951171838475	133	Senior Male	6.53690553157978
23417.465547013	0.00534386090020782	843	Senior Male	5.76500002572734
30374.1816169351	0.00740009209874363	893	Adult Male	5.03224824902118
23861.6758455112	0.00235419215547464	879	Senior Male	6.28462234112662
1823.03472621655	0.0134557975839025	1485	Adult Female	6.29916150328688
19721.8957694761	-0.011450279742221	2684	Adult Male	7.59994798825318
26265.8492175982	-0.0270078897274942	887	Adult Female	8.24963674544862
19234.2128830553	-0.00552636149231656	892	Adult Female	7.41984159516418
19000.5771840205	0.000173222378507868	2147	Senior Female	8.34962753519505
29038.7382720839	0.00618342165753613	639	Adult Male	4.22989707829929
23849.5819785325	-0.00961277305624066	1079	Adult Male	6.87662523763075
28057.4301107507	0.00445959565830711	1355	Adult Male	6.27619676789827
???	0.00601311117981069	1042	Senior Female	6.95957872000242
40309.1601231825	-0.00221735951536939	923	Senior Female	7.6322584735937
34418.0054747107	-0.0169412755569098	1671	Adult Female	8.26197617661724
25063.0191593974	0.0272149197808636	1111	Senior Female	7.60965966723969
41271.8834072654	0.000558899533165771	731	Senior Male	6.27297723713694
29702.2528848434	0.00979957635116475	893	Child Female	3.78758754678171
13687.8083117842	-8.81003912082546e-05	2885	Adult Female	8.2807257110433
28150.4226896464	0.0154393939299848	995	Adult Female	5.73528811821511
19930.0731807589	-0.000696274490463179	1171	Adult Female	7.34569543932244
44182.8827206204	0.00201993124164688	2090	Adult Female	7.84367360445317
18735.6727042147	0.00435986920617057	703	Senior Female	6.46863698000643
7372.26289098375	-0.00890834991474131	1395	Adult Male	7.0182715145612
4185.44993686346	0.0085250328664138	476	Senior Female	6.02357205218936
21315.7114183512	0.0161368794348498	993	Senior Male	5.47674990820093
13743.7117948225	0.00403038753586836	1519	Adult Male	6.46601127860922
29554.35454589	0.00714217776975773	150	Adult Male	5.40951943211484
16912.295941288	0.00926374059900836	857	Senior Female	5.30011782945029
20910.3144223779	0.00635244904139818	1291	Adult Male	6.03114348334093
25930.14481456	0.00496084197018481	926	Senior Female	6.89234208680547
35252.9176984626	-0.00401512509984887	715	Adult Male	6.28537371186031
29305.6447394677	-0.002084282599958	100	Child Male	3.87110720123511
34455.9944444156	-0.00102411065000561	976	Senior Female	7.59451885963583
17254.9253212802	-0.000881610593036366	676	Child Male	4.90213367908058
21170.0877994453	0.0300315230425879	1011	Adult Male	6.59736442045978
24955.1277176729	0.00590810645954191	1960	Child Male	5.66023210447596
26478.8292809409	???	629	Child Male	3.80613705809112
???	-0.00274771981418908	323	Child Male	4.5786857115576
8975.86973441333	-0.0224187738659611	1238	Child Male	6.32563041613083
21749.4740893309	-0.00787061364292829	293	Senior Male	6.57349404270614
30507.828651217	0.00946324774421623	337	Child Male	4.36936557587176
21643.4573943928	0.00890905100816999	1791	Senior Female	7.66875073553725
26719.2358745496	0.0035284726802379	1221	Senior Male	6.61172715275855
18453.1192128974	-0.00640218125134902	426	Adult Female	7.05855646924668
42611.7436842306	0.00430136741746719	1130	Adult Female	6.89861575317225
32234.3070281417	-7.10077012199735e-05	1262	Adult Female	7.38287987319772
15249.3271729932	0.00489757769374372	1701	Senior Female	7.84794182493633
20624.9982561839	-0.000603868709269458	259	Senior Female	6.32918917898856
2990.65138641243	0.000551694397283348	1221	Child Male	5.38150429433954
25770.961040447	-0.0114517063319378	1261	Senior Female	8.32680031762676
33419.2043298729	-0.000275398884680211	???	Adult Male	6.09002033238883
26427.9198722043	-0.0112777320382584	567	Adult Female	7.51218767685774
18693.0655084234	0.0091913635387973	523	Senior Female	6.05330257143198
33474.5871061862	-0.0220215144690122	833	Child Female	7.0376201358513
???	0.00384270976666573	1388	Senior Male	6.76216656024219
13704.9315726745	-0.00179076306373265	483	Child Male	4.721692966951
23114.3779294189	0.0153252825778389	985	Child Male	3.81494333689518
21845.0515860247	-0.000359944874884773	741	Senior Female	7.26548693244592
25732.4341447049	-0.00279681804807622	827	Senior Male	6.70738177484807
40907.126804638	-0.00369009633323289	1262	Child Female	6.53772475784432
20316.2921694923	-0.00308579492246057	1324	Senior Male	7.12894910199915
20178.8739494181	0.0101414478221963	771	Adult Female	4.18004872634119
19414.1455145661	-0.0030012504675865	305	Senior Male	6.03887748799923
26138.6673470807	0.0127705843674896	1055	Adult Female	3.63582416121586
26135.5886862135	-0.00272286939107977	1995	Senior Male	7.50025260993331
34817.9064484057	-0.00613111592670482	1394	Senior Male	7.31264328014292
14637.9650674845	0.0228758004654333	884	Child Female	6.04253738874974
23441.0053827257	-0.00336695403933068	341	Adult Female	6.62303446416731
16086.2012285669	0.00580744852604524	1034	Senior Male	6.09856213985097
13498.798254968	-0.0216410621691027	495	Senior Male	7.46065574837385
13490.2008035278	0.00800004560606796	854	Senior Male	5.07899895269197
16094.5027580861	0.016655048964234	968	Senior Male	5.67692913853645
20945.370797214	0.00973004144576279	1011	Adult Female	5.65869492304763
37168.0369601499	0.0113529264634262	1742	Adult Male	6.13768509811078
31201.4338639931	-0.0111401886983706	1612	Senior Male	7.60241143596237
28167.7752844169	0.00786057317337108	268	Adult Female	6.14254628414552
16145.1277444102	0.0188595659133167	1236	Adult Male	4.9445484161347
???	-0.0159522263822962	1893	Child Male	6.39039145465871
39378.4259844762	-0.00841282732645208	835	Child Male	5.61661646062616
33733.0616943937	0.000767828600207483	494	Adult Male	5.39171965663752
2231.44133995813	-0.00642007814978686	924	Senior Male	7.02584580676678
21968.5471889935	0.016444391977868	489	Senior Female	7.36709939303015
23252.0365302608	-0.000380764741771951	1237	Child Male	5.45616059487312
20730.3516939182	-0.0093978208339072	1176	Child Male	5.87199975115771
33563.1866974785	0.00168488956700783	1660	Adult Male	6.71276499769204
10353.2882762538	0.00626993328067787	1131	Senior Female	7.08214749110813
16867.6699476026	-0.0170836602339103	770	Adult Male	7.0159846167431
22453.2040669894	-0.00746163467603357	1080	Adult Female	7.65485070965671
24716.519226264	-0.00680842267692752	1016	Adult Female	7.58091092541035
11144.3578766725	0.0159722867752375	837	Child Female	5.29203386700911
10753.2363892393	-0.00644723399787802	1271	Senior Male	7.25481990725158
???	0.00016748787790745	303	Adult Female	5.85886861573134
17215.6976995452	0.0132342751644666	752	Senior Female	6.39948800158512
34656.9844205148	-0.00324601493151138	839	Senior Female	7.62821238909136
34571.7746798235	-0.02183868666436	1160	Senior Male	7.73727548698768
39890.887461529	0.00610574424822586	1676	Adult Female	7.34600741791008
15840.206560655	-0.0203486606160066	1560	Senior Male	7.83977124802059
27846.812365549	0.0184473894427094	886	Adult Female	6.62548050770078
20751.2261492667	-0.00290335070135841	1032	Senior Female	7.7755995318032
34265.4457446895	0.000753283373511206	1039	Senior Male	6.64349663224821
30798.1986240949	0.00281596854412425	253	Child Male	1.2116488916557
30775.2708885773	-0.00625491373499911	1590	Adult Female	7.89373103895367
25962.3467929529	???	1073	Adult Female	6.97115070171379
17542.5670140915	0.00545393359899702	1597	Child Female	6.2677033214726
28074.9478278021	0.0119903273447505	50	Senior Female	7.44689782587958
12309.2248659765	-0.0063603860520645	955	Adult Female	7.51485520604981
20117.0963971445	-0.00107038148637347	1448	Senior Male	7.11127568132909
25882.0274301115	0.00139269844210352	710	Adult Male	5.72753336282246
22218.6527606689	-0.00713098618433079	1117	Adult Female	7.66230127139528
26082.0375017839	-0.00433761729349246	1443	Child Female	6.68401172768471
29451.4871463726	0.0103666991353957	103	Senior Male	6.35074186231403
31901.6238740913	0.00210652964626575	1665	Senior Female	7.97546272831905
14202.2174000844	0.00500247158432399	1491	Child Male	5.32350086864775
18552.2383540047	-0.00167065344023193	1345	Adult Female	7.53990588650868
230.667298911107	0.0229701936550277	1361	Senior Male	5.90113994086997
29508.324823139	0.0108504929238881	746	Senior Female	5.53367311767083
25576.8603906111	0.00131561012478074	994	Senior Male	6.54447841288381
33795.8057608627	-0.00149538907456999	1319	Adult Male	6.63594025647487
17192.9637751798	-0.00052533318087581	904	Adult Female	7.07375890844843
14972.8612699248	0.0178242713133193	352	Adult Female	7.21762756448471
35338.0349235645	-0.00581862717335282	1266	Senior Female	8.09879750549504
25815.6340027569	-0.0119701988682551	766	Senior Male	7.20524058817284
29254.3153869125	-0.000716772598291339	861	Adult Female	7.04229669001759
35233.9821900934	-0.00605320087393516	422	Senior Female	7.42895885976514
24577.1258156746	-0.00655767963373279	324	Senior Female	7.36368337230289
29839.5014795389	0.0077745858056037	751	Child Male	3.06731195197989
24820.013130156	-0.00225039916384665	1598	Senior Female	8.14032725135976
27205.6506944318	-0.00190699275396395	917	Adult Female	7.19796610254873
27027.8246807522	0.00616192087348741	976	Senior Male	5.92798084336093
14691.0054865763	0.0181046549763696	1182	Senior Female	6.21218169341081
13160.0960160118	0.0106367382671489	796	Adult Female	4.42121985318771
37843.4368521124	-0.0228245190976781	1663	Child Male	6.4770471775482
25263.5710136649	0.00949892257381488	1020	Adult Female	5.77410669876555
30870.2769873568	0.0234820879539206	814	Senior Male	6.74053050707518
27483.0283273427	0.00286924340225832	495	Senior Male	5.28879439891853
46893.6457894434	-0.00134849867524611	489	Adult Female	6.5978365539555
26402.6715898627	0.00154908246425263	1650	Child Female	6.53832970811831
???	-0.00157915205293647	926	Senior Male	6.71190331021444
22249.428182884	0.00140448448863881	807	Adult Female	6.75760625606181
15600.9074229001	0.00865736995308397	736	Adult Male	2.79537525304128
36686.7805283219	0.0138912957133937	1641	Senior Male	6.10117333170569
12572.8655615782	0.00811865581135973	1175	Child Male	4.57538708926838
34500.1588201355	0.000367993726771412	693	Adult Male	5.83229021660312
23208.0796214472	0.0133753370535152	1368	Senior Male	5.50517888818473
24061.6546744857	0.00810021660887174	2859	Child Male	6.10552009994517
19513.3373489994	-0.00314866500912375	1729	Senior Male	7.37774413441432
???	-0.00616833933488292	317	Senior Female	7.31721478803079
13071.9912901986	-0.00302018683134421	428	Child Male	4.79050981097174
37237.4728458486	-0.00729996012015004	1421	Senior Male	7.37521589888143
45021.3471894249	-0.00938812755972831	879	Senior Male	7.15111989954676
17428.8594789511	-0.0159562269764073	664	Child Female	6.74352368125985
35656.326525058	0.00719183916323837	579	Child Female	1.46002216765126
27385.9617705817	-0.0137722964014871	2541	Child Female	7.42974512621421
25150.6945212468	0.00239593279155093	1706	Senior Male	7.1142459037861
39027.8764088177	-0.0044091245139744	1561	Adult Female	7.80536567077708
15963.9882621028	-0.00668160098772089	262	Senior Male	6.42550852442799
21683.7927367748	0.0185758086064354	1583	Adult Male	4.20434717716465
37953.2099031525	0.0034392904557484	648	Child Female	5.0647784803145
35733.5646928271	-0.00247059140040463	1513	Senior Female	8.097889018324
13077.6158931898	-0.00248901823999814	484	Adult Female	6.7356713785717
16016.8256693477	-0.00699851652987637	394	Adult Female	7.07566693927282
9128.53985626379	-0.00929741343656156	509	Senior Male	6.88104408496462
36848.339909642	0.00175644225217844	934	Adult Female	6.89746160253469
15209.4197997224	-0.0132330838409972	791	Adult Female	7.74665154049029
17776.3258247207	???	359	Adult Female	5.66149562855827
12495.2714154504	-0.00809251739020291	1842	Adult Male	7.201472966144
13191.698240264	0.0162727875414891	418	Senior Female	7.43198609289768
11082.9736831265	0.0134524394890723	1356	Adult Female	5.91233835630011
19184.1101944406	0.0189362767151739	2036	Senior Female	7.03631457113004
32303.6876492589	-0.00307094153806414	775	Adult Female	7.14676147133933
36768.5768712457	-0.00600813975668182	377	Senior Female	7.37354932736499
29144.8390530416	0.0120692191393717	5	Child Female	6.04402445836419
36630.8940990853	-0.0138643189147295	216	Senior Female	7.81558216760794
12906.9038142456	0.00480103637900769	1371	Senior Male	6.67156247631773
6361.86326752417	-0.0127240026275007	1150	Senior Male	7.44379299098462
39420.8125475009	0.000997071254168926	451	Adult Female	6.10974472057158
17835.2932148875	0.0194213495077402	437	Adult Male	6.3822979020999
14450.5617039891	0.000901672450123366	968	Senior Female	7.4268141464102
15988.210073045	-0.00179743213104038	891	Senior Female	7.56927209247381
17224.8004675201	0.0175317406809443	753	Senior Male	6.25427721407211
21042.7643583644	-0.00341188506715806	564	Senior Female	7.3479134968657
25012.2361603078	-0.0131490431382149	956	Senior Female	8.23768257062409
33913.417747039	-0.00852740536795605	1070	Child Male	5.77322292793284
28765.9014618406	0.00814906681902412	1030	Adult Male	5.27947450033278
15034.1156490729	0.00608524594661662	1143	Senior Male	6.24927205105386
38272.9086398942	-0.000275757356345574	661	Adult Female	6.73666380875058
30617.2407594494	0.00192836990056923	544	Senior Male	5.68915932064988
12315.2583779839	-0.0108919056601063	1177	Child Male	5.93260057756382
33228.0562485101	-0.00245187425006744	1001	Senior Female	7.71971753834265
28046.480262073	-0.00444432273034927	1785	Senior Female	8.33195345203627
21109.9031802442	-0.0067948799979387	1179	Adult Female	7.68497815031365
30671.5043745796	0.00257151321685626	505	Senior Male	5.41448642969439
33625.2779173819	0.000418638054513417	171	Senior Female	5.50436233119564
41652.0502646864	0.0121950826472661	556	Senior Male	5.82969912738204
12357.7104191332	-0.0165834136453052	953	Adult Female	7.95950355736882
33262.6556014013	0.0139727083179559	???	Senior Male	6.04730470723016
37676.5829310241	-0.0173745795184163	670	Adult Female	7.85353784221085
29017.1262001988	-0.00200417171429085	???	Child Male	3.71420221741505
21518.4486442588	0.00075559227467472	234	Adult Female	5.33133595279157
27508.4375467038	-0.00979026612334079	1643	Adult Female	8.04286202134277
26993.7900688245	-0.021390675955008	891	Child Male	6.1659129123694
7557.29832740602	0.00130887430685931	432	Senior Male	5.50943141093321
25811.3616196751	-0.00235912403638346	468	Child Male	4.77029376534399
12152.9062027673	-0.00227930356896546	1232	Senior Male	7.02041164239804
43582.7815156085	0.0178168985479206	816	Child Male	4.73472840354845
18986.2189477189	-0.00720606674958321	2139	Senior Male	7.70623580897925
11433.2583972598	-0.00114237957872869	688	Senior Female	7.2769256894893
9185.90679123095	-0.0102634041203643	631	Adult Female	7.50079130172628
19721.372590401	0.00752070228387548	806	Child Male	3.5694596731352
22797.890471864	-0.000126121737396073	385	Child Male	4.25070086594404
29148.1138112357	0.00350759833781729	1583	Child Male	5.50357522269193
21456.9908831319	0.00926840429356878	1149	Adult Female	6.2443636759662
29441.5402479203	0.00387247525256844	821	Senior Male	5.97587415422402
???	-0.00501119105844874	278	Adult Female	6.7330845565878
19253.22784635	0.00321571036428693	528	Senior Female	6.18459461629426
23328.9458495601	0.00384668656132155	1958	Senior Male	7.21496024727512
20515.4788469793	0.00880807142861874	78	Adult Female	6.67237316097285
26863.5317256461	0.0198134819326918	2628	Child Female	6.28583193356359
30306.4264505439	-0.00564843327268722	1223	Child Male	5.73326213908729
15516.0644912832	-0.000676396446668487	1135	Child Male	5.38765715502511
24509.0507726829	-0.000665669807508566	375	Senior Female	6.66482696949925
15699.3849637366	-0.00153230458052243	608	Child Male	4.87919247699352
???	0.0167508489944228	857	Adult Female	6.43059090958656
11228.6970631026	0.024582594627695	953	Senior Female	7.56446884550857
31709.6704953661	0.00640302436719961	1178	Senior Male	6.2665562317859
36738.7710505623	0.00262311228861338	508	Adult Female	5.88050240994615
21960.0897726475	-0.0070495845468732	553	Adult Male	6.35962159378707
38781.3707086791	0.00906821188278327	1019	Adult Male	5.0215847074937
26420.0595627544	0.00946736024505116	351	Senior Male	5.79313724610022
4832.47254034501	0.0167552371476046	1364	Child Male	1.92184801540912
21190.74723821	-0.00164784511127196	542	Child Male	4.79632504647791
13996.6042849296	0.00966969747038863	1286	Adult Female	6.48815728137804
26054.4068271177	-7.94497293910071e-05	1505	Senior Male	7.09996249027909
26643.6269253627	0.0165434714783978	686	Adult Male	5.8314371979356
30271.2310397858	0.00549379896416101	702	Senior Female	6.15593311613832
41715.4181277614	-0.00883714559731758	1789	Child Female	7.02725580996496
28188.8654977954	-0.0070577209904865	932	Senior Male	7.06649839560202
26703.8670302033	0.0242146084826205	808	Adult Female	7.26895343998521
26952.8676149534	0.0163854080295359	1580	Child Male	4.00970519441054
29289.2596085167	-0.00538643511120305	1619	Senior Female	8.2812893403402
21782.4676231948	0.00139611273366414	1402	Adult Female	7.40811603431815
33643.4350487439	-0.0129072336846545	615	Senior Male	7.15806652634795
12168.3286777752	0.0147662753778677	1854	Senior Male	6.35722902589021
15071.2374818768	0.00647258953872156	1317	Adult Male	6.05376413509787
49014.8018624494	-0.0011919818036208	855	Child Male	5.15144706315564
24353.4460080826	0.00884697823688994	986	Senior Male	5.36798458531151
36034.7747979126	0.00834601198367917	831	Adult Male	4.38449364312708
???	0.00734714628413832	1048	Adult Female	6.35527760219124
28229.8372276034	0.00784733321117575	1093	Senior Male	5.90050818331773
40586.6894089468	0.00180798847491043	1609	Child Female	6.49537802046007
17879.1895448714	0.00916386781339405	1325	Adult Male	5.75888923035481
14269.2463731194	0.0151846602866793	1614	Senior Female	6.70843196342744
22979.187239519	0.00203797586218145	1350	Adult Male	6.44702476300024
-2480.1556161469	0.0100005574237098	767	Senior Female	4.436241294375
16561.372912597	0.0172577890380507	1172	Senior Female	5.96745099021693
40495.047995135	-0.0043698515065045	1374	Senior Female	8.0987374622126
28218.4807155998	0.00771596157589434	1208	Senior Female	7.02574072414258
20519.7254931169	-0.000278452390011409	631	Senior Female	7.09618101932547
36237.8942645855	-0.00186489226034132	271	Child Male	4.31916910171597
27754.5146035324	0.0105380893117625	473	Senior Male	5.70685665995578
28163.3576892431	-0.0147940932364017	1032	Adult Female	7.93255625691953
27933.3631224722	-0.00325037298334235	1812	Senior Male	7.42614535937269
7124.79251761462	-0.00835257616779488	1679	Child Female	6.96198407652509
12626.1838220289	-0.00950038292415827	935	Adult Male	6.78620294205441
29983.3025452674	0.0173489402905294	1396	Child Male	1.47844332866927
24630.9623933128	-0.0017046617370536	1199	Adult Female	7.43166980914981
4831.18991415916	-0.00757956490279232	521	Adult Male	6.36890551538313
32899.1377003722	-0.0111180523374162	842	Adult Female	7.68108042633465
20679.780525613	0.0073631684179228	761	Senior Female	5.71142601130274
54464.47490507	0.000265637346849485	2055	Child Female	6.84260695959758
10992.9347241458	0.0122187794830762	1493	Senior Male	6.05210851769433
20854.8186956492	0.0235192868754469	1827	Adult Male	-0.733721565447092
5244.8819778836	0.00210695243201868	739	Senior Female	6.96010977005436
10395.447676059	-0.00581995605623265	558	Child Male	5.22141471560227
???	-0.020108208705764	544	Senior Male	7.42697769265534
15414.9980043687	0.00806979202531702	1234	Senior Female	7.02440909079491
14122.5411856056	-0.00535010237377407	855	Child Male	5.45428410255739
4588.28609963029	-0.00646642281299532	1670	Adult Female	7.94202393947698
41999.1424580661	0.00898753485051058	1002	Senior Female	6.26293756404764
13107.8974491118	0.00158751669691135	1005	Senior Male	6.53274598291279
???	0.00666567534797516	791	Adult Female	5.73731531664385
39704.5474363781	-0.0151062642814972	750	Child Male	5.87831434951961
20729.7413624834	-0.0090176779992099	752	Child Female	6.46718985293612
5708.97169893232	0.0110926520722484	1148	Adult Female	5.79839466088349
32690.8769711074	0.00240312414144222	1534	Senior Male	6.98473899019164
17966.6054008329	-0.00542025376999122	816	Senior Female	7.75754958958573
39484.1480755038	-0.00955158985181357	???	Adult Female	7.34321282560656
27179.9481738013	-0.00561375660936543	932	Child Male	5.53045078056841
???	0.0115223536271448	990	Adult Female	4.36525142687004
22245.735925959	0.00697503741764663	318	Adult Male	4.87726926129301
15321.3331591884	???	715	Senior Male	6.75707550629623
31232.602861061	-0.020351139885825	814	Adult Male	7.15083249544872
21129.7038675039	-0.0051256365773256	1575	Child Female	6.7922631362278
29846.3731398423	0.00531484177840198	2558	Senior Male	7.50323369194754
